user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,conflict_count,has_conflict,age,signup_year,signup_month,signup_date,account_age_days
USR54714,Yochana Nagy,OOSCD5853V,,1993-03-01,Chennai,Tamil Nadu,,Unemployed,,Verified,MEDIUM,0,0,33.53867214236824,,,,
USR46227,Vyanjana Dewan,FLWTU6763C,181421437210,1982-02-19,Jalandhar,Punjab,29239.0,Freelancer,,Verified,LOW,0,0,44.56673511293634,,,,
USR92736,Krish Ganesh,BCYTK0743V,,2006-04-01,Pune,Maharashtra,,Gig Worker,,Verified,LOW,0,0,20.45448323066393,,,,
68243,Farhan Sarma,QDGQV8153T,,1963-11-14,Kolkata,West Bengal,15953.0,Farmer,2025-12-01 02:10:39,Verified,LOW,0,0,62.83367556468173,2025.0,12.0,2025-12-01,287.0
USR54662,Kalpit Johal,WSIZM8377T,,,Chennai,Tamil Nadu,69040.0,Gig Worker,,Verified,LOW,0,0,,,,,
USR49692,Pranav Ahuja,KNWTL7986M,366181592977,1988-03-31,Lucknow,Uttar Pradesh,78295.0,Farmer,,Verified,HIGH,0,0,38.455852156057496,,,,
78411,Rehaan Singhal,LVAXX6013A,652002839194,1965-12-26,Jalandhar,Punjab,40100.0,Salaried,,Verified,HIGH,0,0,60.71731690622861,,,,
USR45168,David Sachdeva,JKJJV1240S,041915466352,1979-01-11,Lucknow,Uttar Pradesh,9179.0,Unemployed,,Verified,LOW,9,1,47.67419575633128,,,,
USR57891,Timothy Doctor,DLBXF6631F,078337974416,1966-10-02,Lucknow,Uttar Pradesh,22369.0,Self Employed,,Verified,LOW,0,0,59.950718685831625,,,,
USR33040,Gayathri Jani,OVLVS3825H,586685302431,,Delhi,Delhi,21830.0,Student,,Verified,MEDIUM,0,0,,,,,
USR45432,Yauvani Krishna,JSLID1691H,027372290104,,Pune,Maharashtra,44208.0,Freelancer,,Pending,LOW,0,0,,,,,
USR88242,Warinder Keer,GRFUD3392U,,1975-06-05,Kolkata,West Bengal,33405.0,Retired,,Verified,LOW,0,0,51.27720739219713,,,,
USR24490,Chandran Rajagopal,WEERX9254V,741184421122,1990-06-17,Jalandhar,Punjab,28953.0,Freelancer,2025-11-14 01:38:15,Verified,MEDIUM,0,0,36.24366872005476,2025.0,11.0,2025-11-14,304.0
USR71493,eta shukla,ZXNDJ8595B,026817430613,2001-05-10,Pune,Maharashtra,14758.0,Farmer,,Rejected,LOW,8,1,25.347022587268995,,,,
USR74942,Anamika Bora,CVTXW4518J,495888415507,1980-05-24,Hyderabad,Telangana,,Retired,,Verified,LOW,0,0,46.30800821355236,,,,
USR52453,Tanveer Bora,SRYFE1748M,637410869152,,Kolkata,West Bengal,15729.0,Retired,,Verified,MEDIUM,0,0,,,,,
USR-72124,Triya Walia,NRPMD1578I,009852293674,1995-06-18,Chennai,Tamil Nadu,12432.0,Retired,,Verified,LOW,0,0,31.241615331964407,,,,
USR-72857,Onveer Sem,,155702075883,1985-12-15,Jaipur,Rajasthan,,Self Employed,,Verified,LOW,0,0,40.747433264887064,,,,
USR83080,Ikshita Mutti,LYYKM1219X,549748588973,1979-10-16,Pune,Maharashtra,27793.0,Business Owner,,Pending,HIGH,0,0,46.913073237508556,,,,
USR89093,SACHI SODHI,FYONQ3813N,964284453783,1965-05-26,Delhi,Delhi,,Gig Worker,,Verified,LOW,0,0,61.30321697467488,,,,
USR22374,UPMA SAGAR,GZRLA3913O,,1974-09-06,Kolkata,West Bengal,30445.0,Unemployed,,Verified,LOW,0,0,52.02190280629706,,,,
USR91124,Om Ben,UYATS4644A,112455842064,,Mumbai,Maharashtra,15833.0,Unemployed,,Verified,LOW,0,0,,,,,
USR42842,Lee1a Kuruvi11a,PRDCZ7762D,475312848076,1978-01-14,Hyderabad,Telangana,10223.0,Business Owner,,Verified,MEDIUM,0,0,48.6652977412731,,,,
USR22097,Dalaja Bandi,VXXOS1151R,291836654326,1987-09-29,Jaipur,Rajasthan,14666.0,Freelancer,,Verified,LOW,7,1,38.959616700889804,,,,
USR25182,Abeer Pall,YMQPS7536H,931542295863,1983-07-15,Ludhiana,Punjab,33673.0,Gig Worker,,Verified,LOW,0,0,43.167693360711844,,,,
USR98141,Radha Dave,SOXBR1835P,070234512776,,Amritsar,Punjab,11066.0,Self Employed,,Pending,LOW,8,1,,,,,
USR93763,Kabir K0rpa1,RYKUP5784S,,1998-06-01,Delhi,Delhi,31397.0,Business Owner,,Pending,LOW,0,0,28.28747433264887,,,,
USR63140,Falan Dave,,581894169335,,Delhi,Delhi,14699.0,Gig Worker,,Verified,LOW,0,0,,,,,
USR11515,Upma Natt,MNBIT1454Q,,,Jalandhar,Punjab,21697.0,Farmer,,Pending,MEDIUM,0,0,,,,,
USR19143,Ethan Goda,CTEFH7021F,329813751784,2005-06-10,Mumbai,Maharashtra,,Freelancer,,Verified,HIGH,0,0,21.2621492128679,,,,
USR-95415,Chaitanya Thaker,ZDEGY9506Y,731983539399,1969-11-24,Amritsar,Punjab,,Gig Worker,,Verified,LOW,0,0,56.80492813141684,,,,
USR18202,Abhiram Raja,,838979935730,1975-09-13,Jaipur,Rajasthan,,Gig Worker,,Verified,LOW,0,0,51.00342231348392,,,,
USR80606,Laban Chaudhuri,TFSEU6471W,,1992-04-06,Jaipur,Rajasthan,38286.0,Unemployed,,Verified,MEDIUM,10,1,34.4394250513347,,,,
USR48202,Laksh Bajaj,QXDZA9341Q,,1996-03-19,Ludhiana,Punjab,25264.0,Business Owner,,Verified,MEDIUM,1,1,30.48870636550308,,,,
USR60098,Omisha Krishnamurthy,VARAJ4082L,972154375029,1990-10-01,Jalandhar,Punjab,,Unemployed,,Verified,LOW,0,0,35.95345653661875,,,,
USR87240,Jyoti Sur,IEUYM4669L,780696694702,1968-05-10,Delhi,Delhi,89763.0,Farmer,,Verified,HIGH,0,0,58.34633812457221,,,,
USR-17634,Xiti Raman,XKEOA9409N,,1962-05-26,Delhi,Delhi,14075.0,Farmer,,Rejected,MEDIUM,1,1,64.30390143737166,,,,
USR-94422,Umang Sarin,ZKEYY4429E,,2002-05-09,Kolkata,West Bengal,8533.0,Retired,,Verified,MEDIUM,10,1,24.35044490075291,,,,
USR42355,Laksh Thaman,ICHKB2482R,554086927386,1990-07-21,Hyderabad,Telangana,,Unemployed,,Verified,LOW,0,0,36.15058179329227,,,,
USR48236,Saumya Vala,HCNXC9103B,243601081793,,Bengaluru,Karnataka,,Retired,,Verified,LOW,8,1,,,,,
USR14548,JAIRAJ MORE,TAGAL2883H,447553656723,2003-10-20,Lucknow,Uttar Pradesh,26619.0,Business Owner,,Verified,MEDIUM,0,0,22.902121834360027,,,,
USR95526,PeterKala,JFELW9526F,493046443534,1983-05-10,Hyderabad,Telangana,27217.0,Student,2026-01-21 08:19:12,Verified,LOW,0,0,43.34839151266256,2026.0,1.0,2026-01-21,236.0
USR71074,The0d0re Saran,AGESH3576U,,1978-05-01,Hyderabad,Telangana,14256.0,Retired,,Verified,LOW,0,0,48.37234770704997,,,,
USR-25977,Naveen Iyengar,LGJDZ5392O,527153280398,1969-09-09,Pune,Maharashtra,13050.0,Unemployed,,Verified,LOW,0,0,57.01300479123888,,,,
USR67136,Raghav Kaul,ZLKXI6466T,574909604432,,Kolkata,West Bengal,,Business Owner,,Verified,LOW,0,0,,,,,
USR_62629,NathanielHans,NZWAV5535W,849982619358,1962-09-06,Mumbai,Maharashtra,34561.0,Salaried,,Pending,LOW,0,0,64.02190280629706,,,,
USR34004,Januja Suresh,SBMKK9240L,566113415633,1978-02-26,Bengaluru,Karnataka,34370.0,Student,,Verified,MEDIUM,0,0,48.54757015742642,,,,
USR40439,HEMAL SRINIVASAN,WXYUJ0432R,,2000-04-08,Hyderabad,Telangana,,Gig Worker,,Verified,LOW,10,1,26.43394934976044,,,,
USR31030,Xiti Ray,QSJNR1376Z,,1981-04-18,Jalandhar,Punjab,24426.0,Business Owner,,Verified,MEDIUM,10,1,45.4072553045859,,,,
USR79295,Wahab Char,WASTI6010Z,696326399043,,Kolkata,West Bengal,,Freelancer,2024-08-29 13:40:21,Verified,LOW,9,1,,2024.0,8.0,2024-08-29,745.0
USR80825,Manthan Karan,BPSUE1888N,144232941518,,Mumbai,Maharashtra,13454.0,Gig Worker,,Rejected,MEDIUM,0,0,,,,,
USR48112,Nandini Naik,EYWIV6137N,,1982-08-15,Pune,Maharashtra,,Retired,,Rejected,LOW,0,0,44.082135523613964,,,,
USR85258,Raagini Narain,UHNNE4441C,166004939279,1976-12-26,Pune,Maharashtra,55145.0,Retired,,Verified,LOW,0,0,49.71663244353183,,,,
USR86570,Yahvi Rai,HVSEK9568Z,145298156962,,Kolkata,West Bengal,37623.0,Gig Worker,,Rejected,LOW,0,0,,,,,
USR88567,Naksh Ahluwalia,,,,Pune,Maharashtra,30641.0,Farmer,,Verified,MEDIUM,0,0,,,,,
USR93778,Utkarsh Tiwari,QITKS8807X,,1974-10-24,Lucknow,Uttar Pradesh,,Business Owner,,Verified,MEDIUM,0,0,51.89048596851472,,,,
USR52141,Yashoda Tandon,FZZBY9534F,,1997-10-20,Chennai,Tamil Nadu,10864.0,Student,2024-02-01 13:05:08,Verified,LOW,9,1,28.90075290896646,2024.0,2.0,2024-02-01,955.0
USR50106,janaki mani,EALPW1624U,,1977-05-21,Bengaluru,Karnataka,47551.0,Student,,Verified,LOW,9,1,49.31690622861054,,,,
USR32614,Jagvi Bahl,ZAQHB7231J,715798169073,2005-02-07,Chennai,Tamil Nadu,92859.0,Student,,Verified,LOW,10,1,21.598904859685145,,,,
USR29799,Amrita De,LSORU2616M,,1987-09-23,Hyderabad,Telangana,,Farmer,,Verified,LOW,0,0,38.97604380561259,,,,
USR66250,Ojas Dalal,BDGEG6184N,114184410362,1974-09-11,Chennai,Tamil Nadu,62819.0,Salaried,,Verified,MEDIUM,0,0,52.0082135523614,,,,
USR62412,Aayush Sarna,,,1985-03-13,Jaipur,Rajasthan,,Student,,Pending,LOW,0,0,41.50581793292265,,,,
USR16767,aachal raman,,236205904972,1988-06-14,Jalandhar,Punjab,,Student,,Verified,LOW,0,0,38.25051334702259,,,,
USR26792,NILIMA BATH,RGIKN4424V,713311584019,1995-01-13,Mumbai,Maharashtra,,Farmer,2024-07-02 02:24:43,Verified,UNKNOWN,0,0,31.668720054757017,2024.0,7.0,2024-07-02,804.0
USR14026,Unnati Ganesh,ETZEO7285L,577194837053,1994-01-22,Hyderabad,Telangana,,Student,,Verified,LOW,0,0,32.643394934976044,,,,
USR-92126,Reyansh Acharya,SXRKL3895D,,,Delhi,Delhi,18355.0,Freelancer,,Verified,LOW,0,0,,,,,
USR35397,Jatin Krish,ENRZY0076Q,706797674251,1972-07-26,Ludhiana,Punjab,19430.0,Gig Worker,,Pending,HIGH,10,1,54.13552361396304,,,,
USR-69454,Leena Krish,XECMY2176L,392757829345,1965-06-27,Lucknow,Uttar Pradesh,25607.0,Student,2025-07-21 05:48:56,Verified,HIGH,0,0,61.215605749486656,2025.0,7.0,2025-07-21,420.0
USR22207,Alka Palan,RENQK1028K,389799102428,1997-09-27,Lucknow,Uttar Pradesh,35735.0,Salaried,,Verified,LOW,0,0,28.9637234770705,,,,
USR_28865,Jhalak Murthy,EHTEX0098B,,2006-08-28,Lucknow,Uttar Pradesh,28146.0,Business Owner,,Verified,LOW,0,0,20.046543463381244,,,,
USR77100,ManthanBhandari,ERZQH5817Y,622732197335,,Kolkata,West Bengal,38121.0,Retired,,Verified,LOW,8,1,,,,,
USR29077,Gauri Vala,JFTSW4818T,069203394194,1976-10-25,Bengaluru,Karnataka,51354.0,Freelancer,,Verified,MEDIUM,0,0,49.88637919233402,,,,
USR38988,Urvashi Dora,,810711072072,1997-01-05,Bengaluru,Karnataka,39420.0,Salaried,,Verified,LOW,8,1,29.689253935660506,,,,
USR98262,Theodore Natt,AVXLW4719L,,1976-12-01,Amritsar,Punjab,15675.0,Student,,Verified,LOW,0,0,49.78507871321013,,,,
USR39124,Kalpit Zacharia,,,1981-03-15,Lucknow,Uttar Pradesh,15143.0,Business Owner,,Verified,LOW,0,0,45.50034223134839,,,,
USR20836,Jackson Mohan,VLGZC2362P,,1970-04-19,Chennai,Tamil Nadu,73787.0,Business Owner,,Verified,LOW,10,1,56.40520191649555,,,,
USR74124,Baljiwan Reddy,JPVYL0923N,,2005-05-27,Jalandhar,Punjab,,Unemployed,,Verified,LOW,0,0,21.300479123887747,,,,
USR21300,Diya Sengupta,RREAD0435X,237871834529,1964-12-08,Pune,Maharashtra,,Retired,2024-04-28 16:30:24,Verified,LOW,0,0,61.765913757700204,2024.0,4.0,2024-04-28,868.0
USR-98633,Yochana Ben,WMGIK9253U,,2005-06-04,Bengaluru,Karnataka,13093.0,Salaried,,Verified,LOW,0,0,21.27857631759069,,,,
USR72741,EKTA RAJ,BCZPG8687D,,1963-09-02,Ludhiana,Punjab,12811.0,Freelancer,,Verified,MEDIUM,0,0,63.03353867214237,,,,
USR21789,Krishna Dey,QTKJV4136A,330562083529,,Ludhiana,Punjab,,Gig Worker,,Rejected,MEDIUM,1,1,,,,,
USR98241,JYOTI CHAUHAN,JGQII1343G,,,Ludhiana,Punjab,37121.0,Student,2024-03-09 00:34:49,Verified,MEDIUM,1,1,,2024.0,3.0,2024-03-09,919.0
USR23012,EKIYA HALDER,IAWYO7152J,,1964-06-26,Jalandhar,Punjab,,Self Employed,,Verified,LOW,0,0,62.217659137577,,,,
USR71504,Yug Hora,,670047609258,2005-06-05,Chennai,Tamil Nadu,55316.0,Gig Worker,,Rejected,MEDIUM,1,1,21.27583846680356,,,,
17255,Anusha Pant,WRTOB7644E,,2007-04-12,Mumbai,Maharashtra,15314.0,Gig Worker,,Pending,LOW,1,1,19.42505133470226,,,,
62706,GAURANG AGATE,DJASW0247S,035165572866,,Jaipur,Rajasthan,,Gig Worker,,Pending,LOW,0,0,,,,,
90492,Akshay Mannan,KOBHD1856Z,,1986-06-23,Ludhiana,Punjab,42279.0,Freelancer,,Verified,LOW,0,0,40.22724161533196,,,,
USR24185,Amruta Bora,SOXKU0767H,,1994-09-07,Amritsar,Punjab,51720.0,Freelancer,,Verified,LOW,10,1,32.01916495550992,,,,
USR13868,Laban Boase,KQPTO0245F,,1977-11-19,Ludhiana,Punjab,16282.0,Self Employed,,Verified,LOW,0,0,48.818617385352496,,,,
USR51147,AAHANA KAUR,HDLBY1947M,772035742333,1988-07-12,Pune,Maharashtra,22287.0,Self Employed,,Pending,LOW,0,0,38.17385352498289,,,,
USR23623,Zansi Varghese,PUCNA8528C,169179558609,1981-09-07,Jalandhar,Punjab,,Farmer,,Verified,LOW,10,1,45.01848049281314,,,,
USR80024,Dev Kanda,WUCLS3005K,757941894605,1977-12-15,Jaipur,Rajasthan,67466.0,Freelancer,,Verified,HIGH,8,1,48.747433264887064,,,,
USR88664,Gayathri Sagar,LSZKD9074W,118179978026,1960-01-10,Chennai,Tamil Nadu,,Salaried,,Verified,LOW,0,0,66.6776180698152,,,,
USR48592,BHAVIKA RANDHAWA,IIUEM9016Z,606519467644,1992-09-19,Jaipur,Rajasthan,,Salaried,,Verified,LOW,10,1,33.98494182067078,,,,
USR79215,Leena Atwal,LPVTP8222Q,911393162555,2007-04-05,Bengaluru,Karnataka,35939.0,Freelancer,,Pending,MEDIUM,0,0,19.444216290212182,,,,
USR75718,Qadim Muni,,,1986-09-04,Lucknow,Uttar Pradesh,71437.0,Business Owner,,Verified,LOW,0,0,40.02737850787132,,,,
USR26517,Frado Sawhney,NCSIM7475I,189933555925,1999-06-26,Mumbai,Maharashtra,62412.0,Farmer,,Verified,LOW,0,0,27.21971252566735,,,,
USR97768,zaid khatri,CBKYP6197F,,1969-08-29,Amritsar,Punjab,14665.0,Student,,Verified,UNKNOWN,0,0,57.04312114989733,,,,
USR20968,AGASTYA DUGAL,,966752481744,,Hyderabad,Telangana,22936.0,Gig Worker,,Verified,MEDIUM,0,0,,,,,
USR70067,Xiti Dora,HTJNP5508Z,153213861914,1997-09-27,Mumbai,Maharashtra,30092.0,Retired,,Verified,MEDIUM,0,0,28.9637234770705,,,,
USR51450,Qabil Shan,PTUJI6361J,784171975496,1996-01-13,Jaipur,Rajasthan,,Business Owner,,Verified,LOW,0,0,30.6694045174538,,,,
USR57716,Isha Agate,FODSB1912R,,1968-02-27,Jaipur,Rajasthan,14257.0,Retired,2024-01-08 21:06:20,Verified,LOW,0,0,58.54620123203286,2024.0,1.0,2024-01-08,979.0
USR68555,Tarak Bala,NOAXB3665R,613161756194,2007-06-03,Pune,Maharashtra,41166.0,Retired,,Rejected,LOW,0,0,19.28268309377139,,,,
USR87671,Dipta Dube,NBJAU9896U,560799045339,1966-06-18,Kolkata,West Bengal,31366.0,Student,,Pending,LOW,0,0,60.24093086926762,,,,
USR26635,Zaid Upadhyay,OWPHY6964G,063212526228,1981-01-19,Delhi,Delhi,,Student,,Failed,MEDIUM,0,0,45.65092402464066,,,,
USR15316,Jagvi Kaur,FBCAE7966P,201619416001,2003-05-14,Delhi,Delhi,,Business Owner,,Verified,HIGH,0,0,23.33744010951403,,,,
USR17177,Unnati Som,CVYRK5519K,,1982-06-14,Kolkata,West Bengal,22800.0,Gig Worker,,Pending,LOW,9,1,44.251882272416154,,,,
USR19072,Aadi Deep,XTVTP8758E,017031161367,2007-03-07,Chennai,Tamil Nadu,21661.0,Salaried,,Verified,LOW,0,0,19.523613963039015,,,,
USR-49518,Avni Kota,,729291283688,,Mumbai,Maharashtra,26635.0,Self Employed,,Verified,LOW,0,0,,,,,
USR21937,Akshay Mand,RWHMR1014C,362770222928,2007-11-11,Bengaluru,Karnataka,32405.0,Student,,Verified,LOW,0,0,18.84188911704312,,,,
USR11254,Kavya Wali,ZKKVM1561F,,,Jaipur,Rajasthan,,Business Owner,2024-05-05 22:32:24,Verified,LOW,0,0,,2024.0,5.0,2024-05-05,861.0
USR70056,Patrick Parikh,TAORS6361V,467979556106,1967-04-20,Chennai,Tamil Nadu,,Farmer,,Verified,LOW,1,1,59.403148528405204,,,,
USR90824,Shivansh Sengupta,YIAFO1076X,579352143671,1971-05-02,Jaipur,Rajasthan,,Business Owner,,Verified,LOW,0,0,55.370294318959616,,,,
USR30495,Gaurav Doshi,DKHKD9874E,389697504927,1976-10-08,Mumbai,Maharashtra,57126.0,Unemployed,,Verified,LOW,0,0,49.93292265571527,,,,
USR78118,Ira Nagi,FDLYO6866K,231367520006,1990-06-25,Kolkata,West Bengal,50432.0,Business Owner,,Verified,MEDIUM,0,0,36.2217659137577,,,,
USR52185,Onkar Hegde,RKYOA4478U,,1964-02-11,Hyderabad,Telangana,,Self Employed,,Verified,LOW,7,1,62.59000684462697,,,,
USR61691,Champak Dalal,JCJFZ3352Q,,,Kolkata,West Bengal,38007.0,Salaried,2025-04-21 17:14:44,Verified,MEDIUM,10,1,,2025.0,4.0,2025-04-21,510.0
USR_60344,Vritti Sandal,SQYLJ7438L,569937904670,,Delhi,Delhi,8490.0,Student,,Verified,LOW,0,0,,,,,
USR48403,VanshaTata,UDZUY6356K,,1973-01-18,Lucknow,Uttar Pradesh,22573.0,Farmer,,Verified,LOW,8,1,53.65366187542779,,,,
USR-61177,Yochana Mallick,,437900389978,1977-10-30,Delhi,Delhi,20821.0,Salaried,2025-08-29 22:17:51,Verified,LOW,0,0,48.87337440109514,2025.0,8.0,2025-08-29,380.0
USR18389,Laban Soman,,,1967-10-31,Jalandhar,Punjab,47324.0,Farmer,2025-11-06 01:25:05,Verified,UNKNOWN,0,0,58.87200547570158,2025.0,11.0,2025-11-06,312.0
USR-47945,Hemani Bhattacharyya,XHWHS9440W,433722559560,1964-08-21,Delhi,Delhi,32819.0,Unemployed,,Verified,LOW,1,1,62.064339493497606,,,,
USR21754,JEREMIAH KHANNA,BSYCV6187V,,1969-02-03,Bengaluru,Karnataka,,Student,,Verified,LOW,9,1,57.609856262833674,,,,
USR39390,RAJATA DE,KMMYM8962X,190575486193,2001-09-22,Delhi,Delhi,,Student,,Verified,MEDIUM,0,0,24.97741273100616,,,,
89311,Ria Gara,YPJZH6934A,923833386977,2004-09-17,Lucknow,Uttar Pradesh,22201.0,Farmer,,Rejected,LOW,0,0,21.99041752224504,,,,
47921,Faris Kalla,,987866758160,1987-01-24,Jalandhar,Punjab,24768.0,Retired,2026-01-03 13:06:38,Verified,MEDIUM,0,0,39.63860369609856,2026.0,1.0,2026-01-03,253.0
USR13413,Vasudha Mandal,XDASJ9789D,,1994-01-14,Bengaluru,Karnataka,31685.0,Retired,,Verified,LOW,10,1,32.6652977412731,,,,
USR-36162,Chakradev Madan,XKOXI6406B,029432776129,1974-09-20,Hyderabad,Telangana,16532.0,Salaried,,Verified,LOW,0,0,51.983572895277206,,,,
USR26876,Praneel Pathak,,288894370184,1965-11-09,Jalandhar,Punjab,10407.0,Self Employed,2025-08-25 12:25:16,Rejected,LOW,10,1,60.84599589322382,2025.0,8.0,2025-08-25,384.0
USR10845,WAHAB GOLLA,TPWLV5865K,990361650863,1968-10-23,Pune,Maharashtra,,Salaried,,Rejected,MEDIUM,0,0,57.89185489390828,,,,
USR93755,Aarini Balasubramanian,,,1991-05-06,Amritsar,Punjab,13061.0,Unemployed,2024-07-04 00:02:14,Pending,UNKNOWN,8,1,35.35934291581109,2024.0,7.0,2024-07-04,802.0
USR99982,Darpan Khare,FXFUQ7669X,980150734279,1992-08-11,Delhi,Delhi,21775.0,Student,,Verified,HIGH,9,1,34.091718001368925,,,,
USR22316,Lohit Lal,MWXTD7081L,373136392726,2002-11-16,Jalandhar,Punjab,,Freelancer,,Pending,MEDIUM,0,0,23.82751540041068,,,,
USR95022,Imaran Dar,BRXUP2805L,552256833316,1981-11-13,Lucknow,Uttar Pradesh,,Farmer,,Pending,LOW,0,0,44.83504449007529,,,,
USR94119,Sai Pau,XAEYZ5392P,,1984-12-26,Kolkata,West Bengal,76491.0,Business Owner,,Verified,LOW,9,1,41.71663244353183,,,,
USR22522,Riya D’A1ia,MAMCP8364C,,2005-02-10,Ludhiana,Punjab,20443.0,Freelancer,,Verified,MEDIUM,10,1,21.590691307323752,,,,
USR80202,Aadi Aurora,YHRHH1539K,590413472401,1965-03-25,Bengaluru,Karnataka,31707.0,Salaried,,Verified,LOW,1,1,61.47296372347707,,,,
USR85204,Jha1ak Char,UNJEV4594H,,1999-01-04,Ludhiana,Punjab,,Freelancer,,Verified,LOW,0,0,27.693360711841205,,,,
USR84273,Wakeeta Gangu1y,EOTHM7691N,,1961-10-14,Lucknow,Uttar Pradesh,17064.0,Unemployed,,Pending,LOW,9,1,64.91718001368925,,,,
USR13173,Ekanta Natarajan,SFFVR2507I,,1977-10-18,Lucknow,Uttar Pradesh,,Business Owner,,Verified,MEDIUM,0,0,48.90622861054072,,,,
USR25057,Triya Randhawa,ZWQBZ3136W,,1964-12-17,Hyderabad,Telangana,,Business Owner,,Verified,LOW,8,1,61.74127310061601,,,,
USR58092,Yauvani Joshi,RREQS8496G,,1996-07-23,Jaipur,Rajasthan,,Business Owner,,Verified,MEDIUM,8,1,30.143737166324435,,,,
USR85972,Fiyaz Bera,PZDMB1128S,580106583093,,Kolkata,West Bengal,44726.0,Unemployed,,Pending,UNKNOWN,9,1,,,,,
USR24183,FAQID BALAN,,745480158298,1992-03-15,Kolkata,West Bengal,,Farmer,,Rejected,LOW,1,1,34.49965776865161,,,,
USR83207,Divya Murty,XWFGA1235G,419999560893,1969-12-30,Delhi,Delhi,,Business Owner,2025-02-23 23:31:08,Verified,HIGH,1,1,56.70636550308008,2025.0,2.0,2025-02-23,567.0
USR22047,Aahana Dani,,379207526313,1998-12-14,Mumbai,Maharashtra,13904.0,Freelancer,,Verified,LOW,0,0,27.750855578370977,,,,
USR22242,Edhitha Kota,RLFEF3195A,558579144524,1984-09-10,Ludhiana,Punjab,,Freelancer,,Verified,LOW,0,0,42.00958247775496,,,,
USR80006,Vrinda Pathak,BEHOE0855U,,1996-08-11,Ludhiana,Punjab,24163.0,Gig Worker,,Rejected,LOW,0,0,30.091718001368925,,,,
USR-38799,Maya Sane,KVTTR6036G,375587820532,,Pune,Maharashtra,18818.0,Self Employed,,Verified,LOW,0,0,,,,,
USR_12657,OESHI MURTY,CGKSW4750X,542836368154,1968-12-05,Jaipur,Rajasthan,46174.0,Student,,Verified,LOW,0,0,57.7741273100616,,,,
USR42651,ANJALI KHARE,,475335974564,1961-10-01,Lucknow,Uttar Pradesh,11847.0,Farmer,,Rejected,LOW,0,0,64.95277207392198,,,,
USR52343,Kevin Pant,QOKKW1738K,872974888047,1982-02-21,Hyderabad,Telangana,66464.0,Freelancer,,Verified,LOW,0,0,44.56125941136208,,,,
USR12035,Gaurangi Mander,XNXWO5221X,977871882584,1976-08-18,Bengaluru,Karnataka,16132.0,Freelancer,2024-12-17 17:23:56,Pending,MEDIUM,0,0,50.072553045859,2024.0,12.0,2024-12-17,635.0
USR27148,Isha Dada,FYLNS7371O,025287557264,1975-07-25,Pune,Maharashtra,37423.0,Unemployed,,Verified,MEDIUM,0,0,51.14031485284052,,,,
USR21102,Nitesh Viswanathan,QHABO6767I,,1990-04-01,Kolkata,West Bengal,33864.0,Student,,Verified,LOW,0,0,36.45448323066393,,,,
USR14499,SudikshaJha,ABHUR8287P,,1969-09-06,Jaipur,Rajasthan,27200.0,Retired,,Verified,UNKNOWN,0,0,57.021218343600275,,,,
USR35075,Aachal Sanghvi,WNRCT8129W,268543969064,1987-07-19,Lucknow,Uttar Pradesh,20461.0,Student,,Verified,LOW,0,0,39.15674195756331,,,,
USR84115,henry andra,NHYED9939C,022142109825,1981-11-25,Ludhiana,Punjab,,Self Employed,,Verified,LOW,9,1,44.80219028062971,,,,
USR70255,Dayita Shenoy,,091511220613,1981-02-02,Jalandhar,Punjab,,Farmer,,Verified,LOW,9,1,45.61259411362081,,,,
USR92222,Dhruv Kaul,FODZB5003X,045866716210,2004-09-09,Jalandhar,Punjab,14580.0,Farmer,,Rejected,MEDIUM,0,0,22.012320328542096,,,,
USR16742,Urvashi Sinha,YEZWM8774Q,664182076739,1984-10-12,Pune,Maharashtra,49263.0,Freelancer,,Verified,MEDIUM,0,0,41.921971252566735,,,,
USR-23453,Girish Munshi,WICFP7673C,,2006-03-02,Pune,Maharashtra,11770.0,Freelancer,,Verified,LOW,9,1,20.536618754277892,,,,
USR73311,AADI ISSAC,PBGGS1519S,601061466289,1960-07-14,Bengaluru,Karnataka,17237.0,Gig Worker,,Verified,LOW,0,0,66.16837782340862,,,,
USR31520,GIRINDRA GARDE,GAXJF2954G,,1981-11-06,Hyderabad,Telangana,19783.0,Self Employed,,Verified,LOW,10,1,44.85420944558521,,,,
USR52451,Ekta Parikh,XGRBP0389K,201846068739,,Bengaluru,Karnataka,,Self Employed,,Verified,HIGH,1,1,,,,,
USR72466,Parth Muni,KAPKA6725A,320933391957,1977-10-12,Delhi,Delhi,14555.0,Self Employed,,Verified,LOW,0,0,48.92265571526352,,,,
USR32272,Yashawini Uppal,EKYEC0101V,729589354339,,Mumbai,Maharashtra,18599.0,Salaried,,Verified,LOW,0,0,,,,,
USR80122,Finn Sharma,ZFRGS9154Q,625627971699,1984-05-17,Jalandhar,Punjab,18747.0,Gig Worker,,Verified,HIGH,0,0,42.327173169062284,,,,
USR17160,charita patel,PMVSO2453A,885912602834,2005-12-08,Mumbai,Maharashtra,,Freelancer,,Verified,LOW,0,0,20.76659822039699,,,,
USR70060,Unni Krishnan,,411356817606,1998-01-30,Jalandhar,Punjab,,Self Employed,,Pending,LOW,0,0,28.621492128678987,,,,
USR32402,Yachana Rajagopal,EPUTY4832F,955216703364,1961-01-29,Delhi,Delhi,17023.0,Business Owner,,Verified,LOW,0,0,65.62354551676934,,,,
